from_stop_id,to_stop_id,transfer_type,min_transfer_time
"de:09361:19500:3:10","de:09361:19500:3:16","2","180"
"de:09361:19500:3:10","de:09361:19500:3:2","2","180"
"de:09361:19500:3:10","de:09361:19500:3:3","2","180"
"de:09361:19500:3:10","de:09361:19500:3:4","2","180"
"de:09361:19500:3:10","de:09361:19500:3:5","2","180"
"de:09361:19500:3:10","de:09361:19500:3:6","2","180"
"de:09361:19500:3:10","de:09361:19500:3:7","2","180"
"de:09361:19500:3:10","de:09361:19500:3:8","2","180"
"de:09361:19500:3:10","de:09361:19500:3:9","2","180"
"de:09361:19500:3:11","de:09361:19500:23:2","2","180"
"de:09361:19500:3:11","de:09361:19500:3:1","2","180"
"de:09361:19500:3:11","de:09361:19500:3:10","2","180"
"de:09361:19500:3:11","de:09361:19500:3:12","2","180"
"de:09361:19500:3:11","de:09361:19500:3:13","2","180"
"de:09361:19500:3:11","de:09361:19500:3:14","2","180"
"de:09361:19500:3:11","de:09361:19500:3:15","2","180"
"de:09361:19500:3:11","de:09361:19500:3:16","2","180"
"de:09361:19500:3:11","de:09361:19500:3:2","2","180"
"de:09361:19500:3:11","de:09361:19500:3:3","2","180"
"de:09361:19500:3:11","de:09361:19500:3:4","2","180"
"de:09361:19500:3:11","de:09361:19500:3:5","2","180"
"de:09361:19500:3:11","de:09361:19500:3:6","2","180"
"de:09361:19500:3:11","de:09361:19500:3:7","2","180"
"de:09361:19500:3:11","de:09361:19500:3:8","2","180"
"de:09361:19500:3:11","de:09361:19500:3:9","2","180"
"de:09361:19500:3:12","de:09361:19500:23:2","2","180"
"de:09361:19500:3:12","de:09361:19500:3:1","2","180"
"de:09361:19500:3:12","de:09361:19500:3:10","2","180"
"de:09361:19500:3:12","de:09361:19500:3:11","2","180"
"de:09361:19500:3:12","de:09361:19500:3:13","2","180"
"de:09361:19500:3:12","de:09361:19500:3:14","2","180"
"de:09361:19500:3:12","de:09361:19500:3:15","2","180"
"de:09361:19500:3:12","de:09361:19500:3:16","2","180"
"de:09361:19500:3:12","de:09361:19500:3:2","2","180"
"de:09361:19500:3:12","de:09361:19500:3:3","2","180"
"de:09361:19500:3:12","de:09361:19500:3:4","2","180"
"de:09361:19500:3:12","de:09361:19500:3:5","2","180"
"de:09361:19500:3:12","de:09361:19500:3:6","2","180"
"de:09361:19500:3:12","de:09361:19500:3:7","2","180"
"de:09361:19500:3:12","de:09361:19500:3:8","2","180"
"de:09361:19500:3:12","de:09361:19500:3:9","2","180"
"de:09361:19500:3:13","de:09361:19500:23:2","2","180"
"de:09361:19500:3:13","de:09361:19500:3:1","2","180"
"de:09361:19500:3:13","de:09361:19500:3:10","2","180"
"de:09361:19500:3:13","de:09361:19500:3:11","2","180"
"de:09361:19500:3:13","de:09361:19500:3:12","2","180"
"de:09361:19500:3:13","de:09361:19500:3:14","2","180"
"de:09361:19500:3:13","de:09361:19500:3:15","2","180"
"de:09361:19500:3:13","de:09361:19500:3:16","2","180"
"de:09361:19500:3:13","de:09361:19500:3:2","2","180"
"de:09361:19500:3:13","de:09361:19500:3:3","2","180"
"de:09361:19500:3:13","de:09361:19500:3:4","2","180"
"de:09361:19500:3:13","de:09361:19500:3:5","2","180"
"de:09361:19500:3:13","de:09361:19500:3:6","2","180"
"de:09361:19500:3:13","de:09361:19500:3:7","2","180"
"de:09361:19500:3:13","de:09361:19500:3:8","2","180"
"de:09361:19500:3:13","de:09361:19500:3:9","2","180"
"de:09361:19500:3:14","de:09361:19500:23:2","2","180"
"de:09361:19500:3:14","de:09361:19500:3:1","2","180"
"de:09361:19500:3:14","de:09361:19500:3:10","2","180"
"de:09361:19500:3:14","de:09361:19500:3:11","2","180"
"de:09361:19500:3:14","de:09361:19500:3:12","2","180"
"de:09361:19500:3:14","de:09361:19500:3:13","2","180"
"de:09361:19500:3:14","de:09361:19500:3:15","2","180"
"de:09361:19500:3:14","de:09361:19500:3:16","2","180"
"de:09361:19500:3:14","de:09361:19500:3:2","2","180"
"de:09361:19500:3:14","de:09361:19500:3:3","2","180"
"de:09361:19500:3:14","de:09361:19500:3:4","2","180"
"de:09361:19500:3:14","de:09361:19500:3:5","2","180"
"de:09361:19500:3:14","de:09361:19500:3:6","2","180"
"de:09361:19500:3:14","de:09361:19500:3:7","2","180"
"de:09361:19500:3:14","de:09361:19500:3:8","2","180"
"de:09361:19500:3:14","de:09361:19500:3:9","2","180"
"de:09361:19500:3:15","de:09361:19500:23:2","2","180"
"de:09361:19500:3:15","de:09361:19500:3:1","2","180"
"de:09361:19500:3:15","de:09361:19500:3:10","2","180"
"de:09361:19500:3:15","de:09361:19500:3:11","2","180"
"de:09361:19500:3:15","de:09361:19500:3:12","2","180"
"de:09361:19500:3:15","de:09361:19500:3:13","2","180"
"de:09361:19500:3:15","de:09361:19500:3:14","2","180"
"de:09361:19500:3:15","de:09361:19500:3:16","2","180"
"de:09361:19500:3:15","de:09361:19500:3:2","2","180"
"de:09361:19500:3:15","de:09361:19500:3:3","2","180"
"de:09361:19500:3:15","de:09361:19500:3:4","2","180"
"de:09361:19500:3:15","de:09361:19500:3:5","2","180"
"de:09361:19500:3:15","de:09361:19500:3:6","2","180"
"de:09361:19500:3:15","de:09361:19500:3:7","2","180"
"de:09361:19500:3:15","de:09361:19500:3:8","2","180"
"de:09361:19500:3:15","de:09361:19500:3:9","2","180"
"de:09361:19500:3:16","de:09361:19500:23:2","2","180"
"de:09361:19500:3:16","de:09361:19500:3:1","2","180"
"de:09361:19500:3:16","de:09361:19500:3:10","2","180"
"de:09361:19500:3:16","de:09361:19500:3:11","2","180"
"de:09361:19500:3:16","de:09361:19500:3:12","2","180"
"de:09361:19500:3:16","de:09361:19500:3:13","2","180"
"de:09361:19500:3:16","de:09361:19500:3:14","2","180"
"de:09361:19500:3:16","de:09361:19500:3:15","2","180"
"de:09361:19500:3:16","de:09361:19500:3:2","2","180"
"de:09361:19500:3:16","de:09361:19500:3:3","2","180"
"de:09361:19500:3:16","de:09361:19500:3:4","2","180"
"de:09361:19500:3:16","de:09361:19500:3:5","2","180"
"de:09361:19500:3:16","de:09361:19500:3:6","2","180"
"de:09361:19500:3:16","de:09361:19500:3:7","2","180"
"de:09361:19500:3:16","de:09361:19500:3:8","2","180"
"de:09361:19500:3:16","de:09361:19500:3:9","2","180"
"de:09361:19500:3:2","de:09361:19500:23:2","2","180"
"de:09361:19500:3:2","de:09361:19500:3:1","2","180"
"de:09361:19500:3:2","de:09361:19500:3:10","2","180"
"de:09361:19500:3:2","de:09361:19500:3:11","2","180"
"de:09361:19500:3:2","de:09361:19500:3:12","2","180"
"de:09361:19500:3:2","de:09361:19500:3:13","2","180"
"de:09361:19500:3:2","de:09361:19500:3:14","2","180"
"de:09361:19500:3:2","de:09361:19500:3:15","2","180"
"de:09361:19500:3:2","de:09361:19500:3:16","2","180"
"de:09361:19500:3:2","de:09361:19500:3:3","2","180"
"de:09361:19500:3:2","de:09361:19500:3:4","2","180"
"de:09361:19500:3:2","de:09361:19500:3:5","2","180"
"de:09361:19500:3:2","de:09361:19500:3:6","2","180"
"de:09361:19500:3:2","de:09361:19500:3:7","2","180"
"de:09361:19500:3:2","de:09361:19500:3:8","2","180"
"de:09361:19500:3:2","de:09361:19500:3:9","2","180"
"de:09361:19500:3:3","de:09361:19500:23:2","2","180"
"de:09361:19500:3:3","de:09361:19500:3:1","2","180"
"de:09361:19500:3:3","de:09361:19500:3:10","2","180"
"de:09361:19500:3:3","de:09361:19500:3:11","2","180"
"de:09361:19500:3:3","de:09361:19500:3:12","2","180"
"de:09361:19500:3:3","de:09361:19500:3:13","2","180"
"de:09361:19500:3:3","de:09361:19500:3:14","2","180"
"de:09361:19500:3:3","de:09361:19500:3:15","2","180"
"de:09361:19500:3:3","de:09361:19500:3:16","2","180"
"de:09361:19500:3:3","de:09361:19500:3:2","2","180"
"de:09361:19500:3:3","de:09361:19500:3:4","2","180"
"de:09361:19500:3:3","de:09361:19500:3:5","2","180"
"de:09361:19500:3:3","de:09361:19500:3:6","2","180"
"de:09361:19500:3:3","de:09361:19500:3:7","2","180"
"de:09361:19500:3:3","de:09361:19500:3:8","2","180"
"de:09361:19500:3:3","de:09361:19500:3:9","2","180"
"de:09361:19500:3:4","de:09361:19500:23:2","2","180"
"de:09361:19500:3:4","de:09361:19500:3:1","2","180"
"de:09361:19500:3:4","de:09361:19500:3:10","2","180"
"de:09361:19500:3:4","de:09361:19500:3:11","2","180"
"de:09361:19500:3:4","de:09361:19500:3:12","2","180"
"de:09361:19500:3:4","de:09361:19500:3:13","2","180"
"de:09361:19500:3:4","de:09361:19500:3:14","2","180"
"de:09361:19500:3:4","de:09361:19500:3:15","2","180"
"de:09361:19500:3:4","de:09361:19500:3:16","2","180"
"de:09361:19500:3:4","de:09361:19500:3:2","2","180"
"de:09361:19500:3:4","de:09361:19500:3:3","2","180"
"de:09361:19500:3:4","de:09361:19500:3:5","2","180"
"de:09361:19500:3:4","de:09361:19500:3:6","2","180"
"de:09361:19500:3:4","de:09361:19500:3:7","2","180"
"de:09361:19500:3:4","de:09361:19500:3:8","2","180"
"de:09361:19500:3:4","de:09361:19500:3:9","2","180"
"de:09361:19500:3:5","de:09361:19500:23:2","2","180"
"de:09361:19500:3:5","de:09361:19500:3:1","2","180"
"de:09361:19500:3:5","de:09361:19500:3:10","2","180"
"de:09361:19500:3:5","de:09361:19500:3:11","2","180"
"de:09361:19500:3:5","de:09361:19500:3:12","2","180"
"de:09361:19500:3:5","de:09361:19500:3:13","2","180"
"de:09361:19500:3:5","de:09361:19500:3:14","2","180"
"de:09361:19500:3:5","de:09361:19500:3:15","2","180"
"de:09361:19500:3:5","de:09361:19500:3:16","2","180"
"de:09361:19500:3:5","de:09361:19500:3:2","2","180"
"de:09361:19500:3:5","de:09361:19500:3:3","2","180"
"de:09361:19500:3:5","de:09361:19500:3:4","2","180"
"de:09361:19500:3:5","de:09361:19500:3:6","2","180"
"de:09361:19500:3:5","de:09361:19500:3:7","2","180"
"de:09361:19500:3:5","de:09361:19500:3:8","2","180"
"de:09361:19500:3:5","de:09361:19500:3:9","2","180"
"de:09361:19500:3:6","de:09361:19500:23:2","2","180"
"de:09361:19500:3:6","de:09361:19500:3:1","2","180"
"de:09361:19500:3:6","de:09361:19500:3:10","2","180"
"de:09361:19500:3:6","de:09361:19500:3:11","2","180"
"de:09361:19500:3:6","de:09361:19500:3:12","2","180"
"de:09361:19500:3:6","de:09361:19500:3:13","2","180"
"de:09361:19500:3:6","de:09361:19500:3:14","2","180"
"de:09361:19500:3:6","de:09361:19500:3:15","2","180"
"de:09361:19500:3:6","de:09361:19500:3:16","2","180"
"de:09361:19500:3:6","de:09361:19500:3:2","2","180"
"de:09361:19500:3:6","de:09361:19500:3:3","2","180"
"de:09361:19500:3:6","de:09361:19500:3:4","2","180"
"de:09361:19500:3:6","de:09361:19500:3:5","2","180"
"de:09361:19500:3:6","de:09361:19500:3:7","2","180"
"de:09361:19500:3:6","de:09361:19500:3:8","2","180"
"de:09361:19500:3:6","de:09361:19500:3:9","2","180"
"de:09361:19500:3:7","de:09361:19500:23:2","2","180"
"de:09361:19500:3:7","de:09361:19500:3:1","2","180"
"de:09361:19500:3:7","de:09361:19500:3:10","2","180"
"de:09361:19500:3:7","de:09361:19500:3:11","2","180"
"de:09361:19500:3:7","de:09361:19500:3:12","2","180"
"de:09361:19500:3:7","de:09361:19500:3:13","2","180"
"de:09361:19500:3:7","de:09361:19500:3:14","2","180"
"de:09361:19500:3:7","de:09361:19500:3:15","2","180"
"de:09361:19500:3:7","de:09361:19500:3:16","2","180"
"de:09361:19500:3:7","de:09361:19500:3:2","2","180"
"de:09361:19500:3:7","de:09361:19500:3:3","2","180"
"de:09361:19500:3:7","de:09361:19500:3:4","2","180"
"de:09361:19500:3:7","de:09361:19500:3:5","2","180"
"de:09361:19500:3:7","de:09361:19500:3:6","2","180"
"de:09361:19500:3:7","de:09361:19500:3:8","2","180"
"de:09361:19500:3:7","de:09361:19500:3:9","2","180"
"de:09361:19500:3:8","de:09361:19500:23:2","2","180"
"de:09361:19500:3:8","de:09361:19500:3:1","2","180"
"de:09361:19500:3:8","de:09361:19500:3:10","2","180"
"de:09361:19500:3:8","de:09361:19500:3:11","2","180"
"de:09361:19500:3:8","de:09361:19500:3:12","2","180"
"de:09361:19500:3:8","de:09361:19500:3:13","2","180"
"de:09361:19500:3:8","de:09361:19500:3:14","2","180"
"de:09361:19500:3:8","de:09361:19500:3:15","2","180"
"de:09361:19500:3:8","de:09361:19500:3:16","2","180"
"de:09361:19500:3:8","de:09361:19500:3:2","2","180"
"de:09361:19500:3:8","de:09361:19500:3:3","2","180"
"de:09361:19500:3:8","de:09361:19500:3:4","2","180"
"de:09361:19500:3:8","de:09361:19500:3:5","2","180"
"de:09361:19500:3:8","de:09361:19500:3:6","2","180"
"de:09361:19500:3:8","de:09361:19500:3:7","2","180"
"de:09361:19500:3:8","de:09361:19500:3:9","2","180"
"de:09361:19500:3:9","de:09361:19500:23:2","2","180"
"de:09361:19500:3:9","de:09361:19500:3:1","2","180"
"de:09361:19500:3:9","de:09361:19500:3:10","2","180"
"de:09361:19500:3:9","de:09361:19500:3:11","2","180"
"de:09361:19500:3:9","de:09361:19500:3:12","2","180"
"de:09361:19500:3:9","de:09361:19500:3:13","2","180"
"de:09361:19500:3:9","de:09361:19500:3:14","2","180"
"de:09361:19500:3:9","de:09361:19500:3:15","2","180"
"de:09361:19500:3:9","de:09361:19500:3:16","2","180"
"de:09361:19500:3:9","de:09361:19500:3:2","2","180"
"de:09361:19500:3:9","de:09361:19500:3:3","2","180"
"de:09361:19500:3:9","de:09361:19500:3:4","2","180"
"de:09361:19500:3:9","de:09361:19500:3:5","2","180"
"de:09361:19500:3:9","de:09361:19500:3:6","2","180"
"de:09361:19500:3:9","de:09361:19500:3:7","2","180"
"de:09361:19500:3:9","de:09361:19500:3:8","2","180"
"de:09371:18000:2:2","de:09371:18000:3:1","2","120"
"de:09371:18000:2:2","de:09371:18000:3:2","2","120"
"de:09371:18000:2:2","de:09371:18000:3:3","2","120"
"de:09371:18000:2:2","de:09371:18043:0:1","2","240"
"de:09371:18000:2:2","de:09371:18043:0:2","2","240"
"de:09371:18000:3:1","de:09371:18000:2:2","2","120"
"de:09371:18000:3:1","de:09371:18000:3:2","2","180"
"de:09371:18000:3:1","de:09371:18000:3:3","2","180"
"de:09371:18000:3:1","de:09371:18043:0:1","2","240"
"de:09371:18000:3:1","de:09371:18043:0:2","2","240"
"de:09371:18000:3:2","de:09371:18000:2:2","2","120"
"de:09371:18000:3:2","de:09371:18000:3:1","2","180"
"de:09371:18000:3:2","de:09371:18000:3:3","2","180"
"de:09371:18000:3:2","de:09371:18043:0:1","2","240"
"de:09371:18000:3:2","de:09371:18043:0:2","2","240"
"de:09371:18000:3:3","de:09371:18000:2:2","2","120"
"de:09371:18000:3:3","de:09371:18000:3:1","2","180"
"de:09371:18000:3:3","de:09371:18000:3:2","2","180"
"de:09371:18000:3:3","de:09371:18043:0:1","2","240"
"de:09371:18000:3:3","de:09371:18043:0:2","2","240"
"de:09371:18043:0:1","de:09371:18000:2:2","2","240"
"de:09371:18043:0:1","de:09371:18000:3:1","2","240"
"de:09371:18043:0:1","de:09371:18000:3:2","2","240"
"de:09371:18043:0:1","de:09371:18000:3:3","2","240"
"de:09371:18043:0:1","de:09371:18043:0:2","2","0"
"de:09371:18043:0:2","de:09371:18000:2:2","2","240"
"de:09371:18043:0:2","de:09371:18000:3:1","2","240"
"de:09371:18043:0:2","de:09371:18000:3:2","2","240"
"de:09371:18043:0:2","de:09371:18000:3:3","2","240"
"de:09371:18043:0:2","de:09371:18043:0:1","2","0"
"de:09371:18203:0:1","de:09371:18208:0:1","2","360"
"de:09371:18203:0:1","de:09371:18208:0:2","2","360"
"de:09371:18203:0:2","de:09371:18208:0:1","2","360"
"de:09371:18203:0:2","de:09371:18208:0:2","2","360"
"de:09371:18208:0:1","de:09371:18203:0:1","2","360"
"de:09371:18208:0:1","de:09371:18203:0:2","2","360"
"de:09371:18208:0:2","de:09371:18203:0:1","2","360"
"de:09371:18208:0:2","de:09371:18203:0:2","2","360"
"de:09371:18420:2:2","de:09371:18422:0:1","2","180"
"de:09371:18420:2:2","de:09371:18422:0:2","2","180"
"de:09371:18422:0:1","de:09371:18420:2:2","2","180"
"de:09371:18422:0:1","de:09371:18422:0:2","2","120"
"de:09371:18422:0:2","de:09371:18420:2:2","2","180"
"de:09371:18422:0:2","de:09371:18422:0:1","2","120"
"de:09371:18497:0:1","de:09371:18500:2:2","2","240"
"de:09371:18497:0:2","de:09371:18500:2:2","2","240"
"de:09371:18500:2:2","de:09371:18497:0:1","2","240"
"de:09371:18500:2:2","de:09371:18497:0:2","2","240"
"de:09371:18581:0:1","de:09371:18581:0:2","2","120"
"de:09371:18581:0:2","de:09371:18581:0:1","2","120"
"de:09371:18851:0:1","de:09371:18851:0:2","2","60"
"de:09371:18851:0:2","de:09371:18851:0:1","2","60"
"de:09371:18880:0:1","de:09371:18880:0:2","2","120"
"de:09371:18880:0:2","de:09371:18880:0:1","2","120"
"de:09371:18927:0:1","de:09371:18946:0:1","2","300"
"de:09371:18927:0:1","de:09371:18946:0:2","2","300"
"de:09371:18946:0:1","de:09371:18927:0:1","2","300"
"de:09371:18946:0:2","de:09371:18927:0:1","2","300"
"de:09371:19000:2:2","de:09371:19000:2:3","2","180"
"de:09371:19000:2:2","de:09371:19000:3:1","2","180"
"de:09371:19000:2:3","de:09371:19000:2:2","2","180"
"de:09371:19000:2:3","de:09371:19000:3:1","2","180"
"de:09371:19000:3:1","de:09371:19000:2:2","2","180"
"de:09371:19000:3:1","de:09371:19000:2:3","2","180"
"de:09371:19300:2:1","de:09371:19300:2:2","2","300"
"de:09371:19300:2:2","de:09371:19300:2:1","2","300"
"de:09371:19402:0:1","de:09371:19402:0:2","2","60"
"de:09371:19402:0:1","de:09371:19407:0:1","2","300"
"de:09371:19402:0:1","de:09371:19407:0:2","2","300"
"de:09371:19402:0:2","de:09371:19402:0:1","2","60"
"de:09371:19402:0:2","de:09371:19407:0:1","2","300"
"de:09371:19402:0:2","de:09371:19407:0:2","2","300"
"de:09371:19407:0:1","de:09371:19402:0:1","2","300"
"de:09371:19407:0:1","de:09371:19402:0:2","2","300"
"de:09371:19407:0:2","de:09371:19402:0:1","2","300"
"de:09371:19407:0:2","de:09371:19402:0:2","2","300"
"de:09373:17000:24","de:09373:17000:24:2","2","180"
"de:09373:17000:24","de:09373:17000:53:1","2","180"
"de:09373:17000:24","de:09373:17000:53:10","2","180"
"de:09373:17000:24","de:09373:17000:53:13","2","180"
"de:09373:17000:24","de:09373:17000:53:14","2","180"
"de:09373:17000:24","de:09373:17000:53:15","2","180"
"de:09373:17000:24","de:09373:17000:53:16","2","180"
"de:09373:17000:24","de:09373:17000:53:17","2","180"
"de:09373:17000:24","de:09373:17000:53:4","2","180"
"de:09373:17000:24","de:09373:17000:53:5","2","180"
"de:09373:17000:24","de:09373:17000:53:6","2","180"
"de:09373:17000:24","de:09373:17000:53:7","2","180"
"de:09373:17000:24","de:09373:17000:53:8","2","180"
"de:09373:17000:24","de:09373:17000:53:9","2","180"
"de:09373:17000:24:2","de:09373:17000:24","2","180"
"de:09373:17000:24:2","de:09373:17000:53:1","2","180"
"de:09373:17000:24:2","de:09373:17000:53:10","2","180"
"de:09373:17000:24:2","de:09373:17000:53:13","2","180"
"de:09373:17000:24:2","de:09373:17000:53:14","2","180"
"de:09373:17000:24:2","de:09373:17000:53:15","2","180"
"de:09373:17000:24:2","de:09373:17000:53:16","2","180"
"de:09373:17000:24:2","de:09373:17000:53:17","2","180"
"de:09373:17000:24:2","de:09373:17000:53:4","2","180"
"de:09373:17000:24:2","de:09373:17000:53:5","2","180"
"de:09373:17000:24:2","de:09373:17000:53:6","2","180"
"de:09373:17000:24:2","de:09373:17000:53:7","2","180"
"de:09373:17000:24:2","de:09373:17000:53:8","2","180"
"de:09373:17000:24:2","de:09373:17000:53:9","2","180"
"de:09373:17000:53:1","de:09373:17000:24","2","180"
"de:09373:17000:53:1","de:09373:17000:24:2","2","180"
"de:09373:17000:53:1","de:09373:17000:53:10","2","180"
"de:09373:17000:53:1","de:09373:17000:53:13","2","180"
"de:09373:17000:53:1","de:09373:17000:53:14","2","180"
"de:09373:17000:53:1","de:09373:17000:53:15","2","180"
"de:09373:17000:53:1","de:09373:17000:53:16","2","180"
"de:09373:17000:53:1","de:09373:17000:53:17","2","180"
"de:09373:17000:53:1","de:09373:17000:53:4","2","180"
"de:09373:17000:53:1","de:09373:17000:53:5","2","180"
"de:09373:17000:53:1","de:09373:17000:53:6","2","180"
"de:09373:17000:53:1","de:09373:17000:53:7","2","180"
"de:09373:17000:53:1","de:09373:17000:53:8","2","180"
"de:09373:17000:53:1","de:09373:17000:53:9","2","180"
"de:09373:17000:53:10","de:09373:17000:24","2","180"
"de:09373:17000:53:10","de:09373:17000:24:2","2","180"
"de:09373:17000:53:10","de:09373:17000:53:1","2","180"
"de:09373:17000:53:10","de:09373:17000:53:13","2","180"
"de:09373:17000:53:10","de:09373:17000:53:14","2","180"
"de:09373:17000:53:10","de:09373:17000:53:15","2","180"
"de:09373:17000:53:10","de:09373:17000:53:16","2","180"
"de:09373:17000:53:10","de:09373:17000:53:17","2","180"
"de:09373:17000:53:10","de:09373:17000:53:4","2","180"
"de:09373:17000:53:10","de:09373:17000:53:5","2","180"
"de:09373:17000:53:10","de:09373:17000:53:6","2","180"
"de:09373:17000:53:10","de:09373:17000:53:7","2","180"
"de:09373:17000:53:10","de:09373:17000:53:8","2","180"
"de:09373:17000:53:10","de:09373:17000:53:9","2","180"
"de:09373:17000:53:13","de:09373:17000:24","2","180"
"de:09373:17000:53:13","de:09373:17000:24:2","2","180"
"de:09373:17000:53:13","de:09373:17000:53:1","2","180"
"de:09373:17000:53:13","de:09373:17000:53:10","2","180"
"de:09373:17000:53:13","de:09373:17000:53:14","2","180"
"de:09373:17000:53:13","de:09373:17000:53:15","2","180"
"de:09373:17000:53:13","de:09373:17000:53:16","2","180"
"de:09373:17000:53:13","de:09373:17000:53:17","2","180"
"de:09373:17000:53:13","de:09373:17000:53:4","2","180"
"de:09373:17000:53:13","de:09373:17000:53:5","2","180"
"de:09373:17000:53:13","de:09373:17000:53:6","2","180"
"de:09373:17000:53:13","de:09373:17000:53:7","2","180"
"de:09373:17000:53:13","de:09373:17000:53:8","2","180"
"de:09373:17000:53:13","de:09373:17000:53:9","2","180"
"de:09373:17000:53:14","de:09373:17000:24","2","180"
"de:09373:17000:53:14","de:09373:17000:24:2","2","180"
"de:09373:17000:53:14","de:09373:17000:53:1","2","180"
"de:09373:17000:53:14","de:09373:17000:53:10","2","180"
"de:09373:17000:53:14","de:09373:17000:53:13","2","180"
"de:09373:17000:53:14","de:09373:17000:53:15","2","180"
"de:09373:17000:53:14","de:09373:17000:53:16","2","180"
"de:09373:17000:53:14","de:09373:17000:53:17","2","180"
"de:09373:17000:53:14","de:09373:17000:53:4","2","180"
"de:09373:17000:53:14","de:09373:17000:53:5","2","180"
"de:09373:17000:53:14","de:09373:17000:53:6","2","180"
"de:09373:17000:53:14","de:09373:17000:53:7","2","180"
"de:09373:17000:53:14","de:09373:17000:53:8","2","180"
"de:09373:17000:53:14","de:09373:17000:53:9","2","180"
"de:09373:17000:53:15","de:09373:17000:24","2","180"
"de:09373:17000:53:15","de:09373:17000:24:2","2","180"
"de:09373:17000:53:15","de:09373:17000:53:1","2","180"
"de:09373:17000:53:15","de:09373:17000:53:10","2","180"
"de:09373:17000:53:15","de:09373:17000:53:13","2","180"
